section,object_name,detail_type,details
SA11_default_privileges,supabase_admin/public/FUNCTION,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/FUNCTION,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/public/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""public""}"
SA11_default_privileges,supabase_admin/realtime/FUNCTION,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,dashboard_user=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/FUNCTION,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,dashboard_user=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/SEQUENCE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""realtime""}"
SA11_default_privileges,supabase_admin/realtime/TABLE,default_privilege,"{""grantee"":""dashboard_user"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""realtime""}"
